Year,Month,Day,Scan_start(UTC),Latitude,Longitude,FRP(MW),Confidence
2018,07,31,1221433,-14.6545,24.8438,13.6308,73
2018,07,31,1221433,-14.2301,27.0344,21.4443,84
2018,07,31,1221433,-14.6473,24.8329,25.3,83
2018,07,31,1221433,-15.1966,21.7217,21.974,85
2018,07,31,1221433,-15.269,21.2462,8.24447,48
2018,07,31,1221433,-13.9675,28.2453,12.2733,70
2018,07,31,1221433,-14.2885,26.6248,7.31112,44
2018,07,31,1221433,-14.5685,25.1564,18.4838,77
2018,07,31,1221433,-14.5703,25.1468,57.1281,93
2018,07,31,1221433,-14.9274,23.1867,11.9958,75
2018,07,31,1221433,-14.9287,23.1796,5.96292,40
2018,07,31,1221433,-15.1438,21.9435,38.6895,92
2018,07,31,1221433,-13.5896,30.0152,21.7022,74
2018,07,31,1221433,-13.5918,30.0051,14.6711,67
2018,07,31,1221433,-14.2796,26.6169,8.09214,46
2018,07,31,1221433,-14.3284,26.3657,12.4143,68
2018,07,31,1221433,-13.9512,28.2097,22.6871,81
2018,07,31,1221433,-14.1548,27.1969,26.6103,86
2018,07,31,1221433,-14.1561,27.1903,6.20333,56
2018,07,31,1221433,-15.7726,17.9368,9.01966,73
2018,07,31,1221433,-13.924,28.2859,12.6601,53
2018,07,31,1221433,-14.799,23.761,18.7755,82
2018,07,31,1221433,-14.8004,23.7533,31.4252,89
2018,07,31,1221433,-14.8645,23.3993,40.8396,94
2018,07,31,1221433,-14.9817,22.7418,22.3884,81
2018,07,31,1221433,-14.6006,24.7864,23.0773,62
2018,07,31,1221433,-14.6023,24.7773,8.42996,15
2018,07,31,1221433,-14.6405,24.5734,16.9369,59
2018,07,31,1221433,-14.7431,24.0197,10.7216,55
2018,07,31,1221433,-15.1067,21.9369,11.1069,74
2018,07,31,1221433,-14.9772,22.7433,23.0124,83
2018,07,31,1221433,-14.7937,23.7599,17.3936,61
2018,07,31,1221433,-14.795,23.7522,33.809,68
2018,07,31,1221433,-14.1547,27.2022,6.92094,46
2018,07,31,1221433,-14.156,27.1955,27.1429,65
2018,07,31,1221433,-14.6024,24.7879,20.5758,80
2018,07,31,1221433,-14.604,24.7788,15.9872,75
2018,07,31,1221433,-14.6407,24.5742,16.2152,78
2018,07,31,1221433,-15.533,19.2405,38.5049,96
2018,07,31,1221433,-15.5341,19.2332,61.1143,100
2018,07,31,1221433,-15.8222,17.3361,23.8324,89
2018,07,31,1221433,-15.8233,17.3287,24.6261,90
2018,07,31,1221433,-13.5871,30.0167,14.9774,68
2018,07,31,1221433,-13.5891,30.0065,22.0679,75
2018,07,31,1221433,-13.922,28.2851,13.7369,72
2018,07,31,1221433,-13.9235,28.2773,16.9197,75
2018,07,31,1221433,-13.9344,28.2222,22.4043,47
2018,07,31,1221433,-16.0739,15.4905,48.4156,96
2018,07,31,1221433,-13.9247,28.2121,18.8144,57
2018,07,31,1221433,-14.2271,26.6543,8.73342,69
2018,07,31,1221433,-14.6759,24.2278,19.4923,81
2018,07,31,1221433,-15.2435,20.8765,15.309,80
2018,07,31,1221433,-13.9221,28.1071,18.0378,77
2018,07,31,1221433,-14.8016,23.4253,43.8474,95
2018,07,31,1221433,-14.8029,23.4179,29.847,90
2018,07,31,1221433,-13.5089,30.0754,15.4289,68
2018,07,31,1221433,-13.5111,30.0649,21.5582,74
2018,07,31,1221433,-13.7721,28.7954,57.611,91
2018,07,31,1221433,-13.7738,28.7868,33.5995,84
2018,07,31,1221433,-15.1955,21.0794,6.30671,41
2018,07,31,1221433,-13.5585,29.7741,15.458,70
2018,07,31,1221433,-13.7766,28.6538,15.5026,75
2018,07,31,1221433,-13.8651,28.2168,10.7889,67
2018,07,31,1221433,-14.5073,24.9027,10.7768,71
2018,07,31,1221433,-15.774,17.2911,14.2967,82
2018,07,31,1221433,-15.8528,16.7491,52.3821,99
2018,07,31,1221433,-13.9155,27.9087,21.8223,81
2018,07,31,1221433,-13.917,27.9013,28.1125,85
2018,07,31,1221433,-14.0226,27.3727,9.8999,72
2018,07,31,1221433,-14.024,27.3657,8.42798,69
2018,07,31,1221433,-14.4984,24.901,27.9599,85
2018,07,31,1221433,-14.9944,22.1367,11.371,65
2018,07,31,1221433,-15.7673,17.29,11.419,78
2018,07,31,1221433,-14.0202,27.3292,10.9464,72
2018,07,31,1221433,-14.0215,27.3224,14.079,76
2018,07,31,1221433,-14.6681,23.9313,11.5446,72
2018,07,31,1221433,-13.4544,30.0205,19.6051,54
2018,07,31,1221433,-13.6115,29.2745,12.4559,52
2018,07,31,1221433,-13.8234,28.2486,13.9954,55
2018,07,31,1221433,-14.0258,27.2457,19.2081,62
2018,07,31,1221433,-14.4942,24.8239,21.6894,80
2018,07,31,1221433,-14.9581,22.2563,11.1446,73
2018,07,31,1221433,-14.5895,24.2633,15.1585,57
2018,07,31,1221433,-14.5911,24.2548,13.8828,56
2018,07,31,1221433,-15.4766,19.0746,19.2807,86
2018,07,31,1221433,-15.928,15.9695,9.2137,74
2018,07,31,1221433,-15.9273,15.9702,10.8754,77
2018,07,31,1221433,-14.4968,24.8261,10.3809,39
2018,07,31,1221433,-13.9115,27.9079,18.3308,60
2018,07,31,1221433,-13.913,27.9005,32.0426,65
2018,07,31,1221433,-14.0229,27.3292,14.3231,58
2018,07,31,1221433,-14.0242,27.3223,15.6985,59
2018,07,31,1221433,-14.5881,24.264,10.3971,71
2018,07,31,1221433,-14.5896,24.2555,45.8966,93
2018,07,31,1221433,-15.1354,21.0102,7.60003,55
2018,07,31,1221433,-13.6169,29.2777,18.0559,75
2018,07,31,1221433,-13.8217,28.2487,15.819,75
2018,07,31,1221433,-14.0174,27.2431,23.716,85
2018,07,31,1221433,-14.0187,27.2364,11.4592,75
2018,07,31,1221433,-15.0927,21.2255,18.4446,82
2018,07,31,1221433,-13.4523,30.0233,19.6778,74
2018,07,31,1221433,-14.0107,27.2207,22.9078,84
2018,07,31,1221433,-14.012,27.214,21.5072,83
2018,07,31,1221433,-15.4927,18.6704,36.1923,95
2018,07,31,1221433,-13.4847,29.8018,29.9891,80
2018,07,31,1221433,-14.7379,23.1731,17.2884,81
2018,07,31,1221433,-14.9365,22.0231,18.7902,79
2018,07,31,1221433,-13.9348,27.4404,11.1376,73
2018,07,31,1221433,-14.8132,22.6955,26.407,86
2018,07,31,1221433,-14.9291,22.0218,16.4142,65
2018,07,31,1221433,-13.5333,29.378,31.0423,82
2018,07,31,1221433,-15.5579,18.0638,25.5504,91
2018,07,31,1221433,-15.559,18.0567,15.8402,84
2018,07,31,1221433,-13.6803,28.5987,22.7538,79
2018,07,31,1221433,-13.833,27.7838,36.1984,88
2018,07,31,1221433,-13.8344,27.7764,38.4715,89
2018,07,31,1221433,-14.6655,23.347,12.068,72
2018,07,31,1221433,-13.7502,28.0796,16.7048,58
2018,07,31,1221433,-13.7518,28.0718,36.7434,66
2018,07,31,1221433,-14.229,25.6026,14.889,54
2018,07,31,1221433,-15.2716,19.6878,36.7685,95
2018,07,31,1221433,-15.2728,19.6803,145.868,100
2018,07,31,1221433,-15.2661,19.6792,45.5897,98
2018,07,31,1221433,-15.2607,19.6857,10.1145,74
2018,07,31,1221433,-15.3047,19.4047,26.3234,90
2018,07,31,1221433,-15.7315,16.5296,13.8032,81
2018,07,31,1221433,-15.7326,16.5219,21.3823,87
2018,07,31,1221433,-13.8279,27.7819,45.3345,69
2018,07,31,1221433,-13.8293,27.7745,37.0514,67
2018,07,31,1221433,-14.2279,25.6048,27.4218,82
2018,07,31,1221433,-14.2582,25.4402,24.4814,82
2018,07,31,1221433,-15.7937,15.9992,53.9722,98
2018,07,31,1221433,-15.7949,15.9913,35.62,93
2018,07,31,1221433,-15.8557,15.5621,26.7505,88
2018,07,31,1221433,-13.7472,28.0784,19.7858,79
2018,07,31,1221433,-13.7487,28.0707,43.0606,90
2018,07,31,1221433,-13.8977,27.303,10.4396,71
2018,07,31,1221433,-14.2185,25.603,93.798,98
2018,07,31,1221433,-15.7879,15.9903,23.2854,88
2018,07,31,1221433,-15.2162,19.7471,61.2594,100
2018,07,31,1221433,-15.27,19.4065,12.2318,82
2018,07,31,1221433,-15.7798,15.9972,16.6364,83
2018,07,31,1221433,-13.9631,26.8497,12.1768,75
2018,07,31,1221433,-15.2095,19.746,24.6917,90
2018,07,31,1221433,-13.7512,27.8816,28.5438,85
2018,07,31,1221433,-13.7527,27.8742,10.5011,60
2018,07,31,1221433,-13.7556,27.8593,18.3749,79
2018,07,31,1221433,-15.4318,18.2707,18.8732,87
2018,07,31,1221433,-14.2879,25.0197,11.9882,74
2018,07,31,1221433,-13.5589,28.7247,10.6455,65
2018,07,31,1221433,-13.7995,27.5218,9.55195,70
2018,07,31,1221433,-13.8161,27.4374,12.6016,75
2018,07,31,1221433,-14.2841,24.9894,34.5335,87
2018,07,31,1221433,-13.5471,28.7225,8.98002,47
2018,07,31,1221433,-14.0522,26.1673,17.3259,73
2018,07,31,1221433,-14.275,24.9877,48.4211,91
2018,07,31,1221433,-14.7915,22.056,26.2271,87
2018,07,31,1221433,-14.6239,22.9708,21.4574,78
2018,07,31,1221433,-13.3308,29.5871,15.9012,54
2018,07,31,1221433,-13.8344,27.1215,13.0927,57
2018,07,31,1221433,-14.2654,24.8886,13.4063,74
2018,07,31,1221433,-14.2672,24.8794,13.657,74
2018,07,31,1221433,-15.3973,18.2284,17.9794,73
2018,07,31,1221433,-14.1779,25.3947,18.4888,58
2018,07,31,1221433,-14.2691,24.89,14.9637,58
2018,07,31,1221433,-14.2708,24.8807,22.6819,62
2018,07,31,1221433,-13.7582,27.5854,11.6934,57
2018,07,31,1221433,-13.8363,27.1193,13.6156,76
2018,07,31,1221433,-13.9193,26.6256,11.784,74
2018,07,31,1221433,-13.9205,26.6194,12.4286,76
2018,07,31,1221433,-13.3268,29.5864,18.378,73
2018,07,31,1221433,-13.9045,26.6481,9.1425,70
2018,07,31,1221433,-14.5114,23.3246,11.1129,75
2018,07,31,1221433,-14.5127,23.3173,19.1167,83
2018,07,31,1221433,-15.1923,19.2129,5.11338,47
2018,07,31,1221433,-13.2372,29.961,22.5008,75
2018,07,31,1221433,-13.2394,29.9504,15.6604,70
2018,07,31,1221433,-13.5328,28.5001,17.9659,76
2018,07,31,1221433,-13.614,28.0902,11.4184,70
2018,07,31,1221433,-13.9025,26.603,7.37393,67
2018,07,31,1221433,-13.9037,26.5969,13.5289,77
2018,07,31,1221433,-15.4522,17.4634,14.4283,82
2018,07,31,1221433,-13.4775,28.7163,27.407,82
2018,07,31,1221433,-13.4792,28.7076,41.5818,88
2018,07,31,1221433,-13.5212,28.4979,16.672,75
2018,07,31,1221433,-13.9773,26.1551,14.4849,70
2018,07,31,1221433,-13.4657,28.714,35.4007,86
2018,07,31,1221433,-13.4675,28.7052,45.6031,89
2018,07,31,1221433,-13.941,26.2921,29.3409,81
2018,07,31,1221433,-15.4173,17.606,6.79724,66
2018,07,31,1221433,-15.6412,16.0653,65.063,100
2018,07,31,1221433,-13.3074,29.43,16.0939,71
2018,07,31,1221433,-13.4609,28.6775,12.6492,71
2018,07,31,1221433,-13.4763,28.6017,16.5738,42
2018,07,31,1221433,-13.6378,27.7949,27.3192,81
2018,07,31,1221433,-13.6392,27.7874,23.7938,84
2018,07,31,1221433,-15.6343,16.0643,31.2519,92
2018,07,31,1221433,-15.6354,16.0564,9.7455,77
2018,07,31,1221433,-13.4595,28.6246,24.2506,81
2018,07,31,1221433,-13.468,28.5826,22.041,80
2018,07,31,1221433,-13.5359,28.2465,23.0506,82
2018,07,31,1221433,-13.5375,28.2387,54.607,92
2018,07,31,1221433,-15.3716,17.8198,5.93521,54
2018,07,31,1221433,-14.5168,22.9645,127.958,100
2018,07,31,1221433,-14.5205,22.9435,69.5301,96
2018,07,31,1221433,-14.796,21.3498,10.0878,72
2018,07,31,1221433,-14.826,21.1711,132.042,100
2018,07,31,1221433,-14.5107,22.9525,35.5581,88
2018,07,31,1221433,-14.5126,22.942,35.1479,88
2018,07,31,1221433,-14.8189,21.1699,36.2692,92
2018,07,31,1221433,-14.5047,22.9406,45.1544,92
2018,07,31,1221433,-14.51,22.9443,20.71,74
2018,07,31,1221433,-15.2827,18.1427,10.5553,78
2018,07,31,1221433,-14.5021,22.9428,22.3233,69
2018,07,31,1221433,-15.2761,18.1417,7.10727,68
2018,07,31,1221433,-15.3852,17.4155,7.2665,68
2018,07,31,1221433,-13.4522,28.6061,16.2452,56
2018,07,31,1221433,-14.1666,24.8055,11.3255,72
2018,07,31,1221433,-15.4099,17.2032,13.8294,81
2018,07,31,1221433,-15.5681,16.1187,12.9299,80
2018,07,31,1221433,-15.6879,15.1699,9.01993,70
2018,07,31,1221433,-13.4307,28.4708,18.0799,77
2018,07,31,1221433,-13.4324,28.4624,10.0175,49
2018,07,31,1221433,-14.4514,22.9989,16.7711,74
2018,07,31,1221433,-13.3701,28.7135,17.6667,76
2018,07,31,1221433,-13.488,28.122,33.2065,87
2018,07,31,1221433,-14.645,21.8242,13.4864,74
2018,07,31,1221433,-13.4907,28.0495,33.1785,87
2018,07,31,1221433,-13.4923,28.0417,18.329,80
2018,07,31,1221433,-13.3842,28.5227,27.1348,82
2018,07,31,1221433,-13.3859,28.5144,29.3326,83
2018,07,31,1221433,-13.7924,26.34,17.1397,72
2018,07,31,1221433,-13.0147,30.1293,20.1172,73
2018,07,31,1221433,-13.4438,27.9925,14.6036,58
2018,07,31,1221433,-13.4454,27.9847,20.5853,61
2018,07,31,1221433,-14.0691,24.7302,11.4421,54
2018,07,31,1221433,-15.4329,16.4059,7.0046,32
2018,07,31,1221433,-13.788,26.3419,13.8069,0
2018,07,31,1221433,-14.7547,20.7772,14.0234,79
2018,07,31,1221433,-14.756,20.7691,37.2802,93
2018,07,31,1221433,-15.4294,16.382,29.7455,92
2018,07,31,1221433,-14.072,24.7313,13.7391,74
2018,07,31,1221433,-14.749,20.7679,18.8778,83
2018,07,31,1221433,-15.4192,16.4038,13.88,77
2018,07,31,1221433,-13.0146,30.1301,21.8923,74
2018,07,31,1221433,-13.4415,27.9901,18.5758,79
2018,07,31,1221433,-13.443,27.9824,19.6076,80
2018,07,31,1221433,-14.2865,23.4201,9.47283,72
2018,07,31,1221433,-14.3444,22.9926,11.5441,67
2018,07,31,1221433,-13.2356,28.8488,26.7864,81
2018,07,31,1221433,-14.0472,24.6137,18.5122,78
2018,07,31,1221433,-15.3034,16.9609,26.5989,90
2018,07,31,1221433,-13.662,26.6208,6.51559,64
2018,07,31,1221433,-13.6643,26.6085,19.2711,83
2018,07,31,1221433,-14.5613,21.6343,9.51464,68
2018,07,31,1221433,-13.0664,29.5567,17.0641,71
2018,07,31,1221433,-13.5139,27.3282,14.6866,77
2018,07,31,1221433,-14.5509,21.6508,10.1635,67
2018,07,31,1221433,-13.2372,28.6586,12.8575,68
2018,07,31,1221433,-13.2389,28.6502,12.3272,66
2018,07,31,1221433,-13.2663,28.5148,32.1713,84
2018,07,31,1221433,-13.1847,28.856,10.1659,53
2018,07,31,1221433,-13.4843,27.3654,15.8136,45
2018,07,31,1221433,-13.4857,27.3585,18.7501,63
2018,07,31,1221433,-14.3521,22.7149,12.7923,49
2018,07,31,1221433,-14.3539,22.7046,84.8655,99
2018,07,31,1221433,-15.4823,15.5084,51.5449,97
2018,07,31,1221433,-13.1748,28.8443,9.54232,41
2018,07,31,1221433,-13.2328,28.5607,11.4531,67
2018,07,31,1221433,-13.5498,26.977,27.6551,87
2018,07,31,1221433,-13.5511,26.9703,15.7871,80
2018,07,31,1221433,-14.3461,22.7032,16.2832,78
2018,07,31,1221433,-15.4752,15.5074,9.39258,49
2018,07,31,1221433,-13.1718,28.7989,14.364,54
2018,07,31,1221433,-13.1789,28.7641,20.3588,58
2018,07,31,1221433,-13.3266,28.0397,10.0529,51
2018,07,31,1221433,-15.4693,15.4981,18.8061,61
2018,07,31,1221433,-15.4551,15.4961,14.9562,41
2018,07,31,1221433,-15.4555,15.4975,11.3313,35
2018,07,31,1221433,-13.4783,27.3575,15.7934,59
2018,07,31,1221433,-13.4796,27.3505,36.1387,67
2018,07,31,1221433,-13.5504,26.9771,27.4106,66
2018,07,31,1221433,-13.5517,26.9704,15.5664,60
2018,07,31,1221433,-15.3703,15.9937,46.5255,97
2018,07,31,1221433,-13.0854,29.3112,29.8527,81
2018,07,31,1221433,-13.1774,28.8477,13.1303,61
2018,07,31,1221433,-13.2015,28.7256,11.6152,70
2018,07,31,1221433,-13.2032,28.7169,10.4935,69
2018,07,31,1221433,-13.2335,28.563,13.652,70
2018,07,31,1221433,-15.3634,15.9927,27.6158,90
2018,07,31,1221433,-13.0732,29.3087,17.4066,61
2018,07,31,1221433,-13.6984,26.0763,14.1659,70
2018,07,31,1221433,-13.8875,25.0495,29.174,84
2018,07,31,1221433,-14.1983,23.3045,15.6332,81
2018,07,31,1221433,-13.171,28.7557,14.9274,73
2018,07,31,1221433,-13.2641,28.2851,16.7339,75
2018,07,31,1221433,-13.4034,27.5718,9.76134,52
2018,07,31,1221433,-13.2527,28.2826,23.775,82
2018,07,31,1221433,-13.3897,27.5839,18.1445,79
2018,07,31,1221433,-13.3911,27.5767,26.4968,84
2018,07,31,1221433,-13.4079,27.4901,10.8068,73
2018,07,31,1221433,-13.4093,27.4829,16.5944,79
2018,07,31,1221433,-13.7268,25.8156,19.0124,75
2018,07,31,1221433,-13.9492,24.6072,16.6906,76
2018,07,31,1221433,-13.175,28.6135,25.0606,81
2018,07,31,1221433,-13.5195,26.8551,12.7299,75
2018,07,31,1221433,-15.2583,16.5275,10.7693,75
2018,07,31,1221433,-15.4394,15.1968,22.453,84
2018,07,31,1221433,-15.4406,15.1884,8.20568,67
2018,07,31,1221433,-13.1081,28.8239,15.9788,65
2018,07,31,1221433,-13.4433,27.1364,12.7528,75
2018,07,31,1221433,-15.425,15.1948,23.3428,46
2018,07,31,1221433,-15.4274,15.1778,185.573,100
2018,07,31,1221433,-13.0864,28.8095,15.5803,74
2018,07,31,1221433,-13.1956,28.2707,21.1045,80
2018,07,31,1221433,-14.1814,23.0679,7.04535,66
2018,07,31,1221433,-15.1911,16.8,9.95256,77
2018,07,31,1221433,-15.4167,15.2022,17.821,81
2018,07,31,1221433,-15.419,15.1853,39.3923,94
2018,07,31,1221433,-15.4202,15.1768,223.196,100
2018,07,31,1221433,-15.4213,15.1683,30.2448,90
2018,07,31,1221433,-13.7641,25.3018,11.3306,69
2018,07,31,1221433,-15.4118,15.1842,17.093,67
2018,07,31,1221433,-15.413,15.1758,63.0861,99
2018,07,31,1221433,-13.1776,28.242,11.8726,54
2018,07,31,1221433,-15.0694,17.5355,7.00332,68
2018,07,31,1221433,-15.0705,17.5283,33.496,93
2018,07,31,1221433,-15.3025,15.8706,11.9344,77
2018,07,31,1221433,-15.2856,15.9406,41.3493,96
2018,07,31,1221433,-15.2867,15.9328,6.64911,42
2018,07,31,1221433,-15.2846,15.9406,39.094,95
2018,07,31,1221433,-15.2857,15.9327,7.79381,51
2018,07,31,1221433,-14.0844,23.4848,7.60393,47
2018,07,31,1221433,-13.1955,28.2696,21.9044,61
2018,07,31,1221433,-13.0781,28.808,14.3659,73
2018,07,31,1221433,-14.0285,23.7072,9.04061,72
2018,07,31,1221433,-14.6733,19.848,10.3401,75
2018,07,31,1221433,-13.1774,28.2408,11.9458,72
2018,07,31,1221433,-13.2669,27.7806,10.7296,69
2018,07,31,1221433,-13.063,28.7599,40.1348,87
2018,07,31,1221433,-13.0647,28.7514,20.7628,79
2018,07,31,1221433,-13.5426,26.278,17.2441,71
2018,07,31,1221433,-13.6073,25.9323,46.8174,88
2018,07,31,1221433,-15.1997,16.2853,6.458,63
2018,07,31,1221433,-13.1396,28.1917,10.2874,38
2018,07,31,1221433,-15.1376,16.5701,56.4475,100
2018,07,31,1221433,-15.1387,16.5626,23.7766,89
2018,07,31,1221433,-15.2234,15.9717,11.545,78
2018,07,31,1221433,-12.509,31.1977,32.9971,75
2018,07,31,1221433,-13.1584,28.0377,17.3352,76
2018,07,31,1221433,-13.1599,28.0299,20.9006,79
2018,07,31,1221433,-12.9449,29.0378,14.3721,70
2018,07,31,1221433,-14.2801,21.9247,13.7678,80
2018,07,31,1221433,-15.2285,15.8354,46.5418,96
2018,07,31,1221433,-12.9719,28.8441,11.2299,68
2018,07,31,1221433,-15.2215,15.8344,29.0644,90
2018,07,31,1221433,-15.2223,15.7775,11.1738,77
2018,07,31,1221433,-12.341,31.7075,20.6476,53
2018,07,31,1221433,-12.3441,31.6932,27.3076,56
2018,07,31,1221433,-12.9126,29.0121,16.2233,54
2018,07,31,1221433,-13.2594,27.2981,15.2781,59
2018,07,31,1221433,-14.2592,21.9115,11.0931,77
2018,07,31,1221433,-14.4472,20.8006,18.6025,86
2018,07,31,1221433,-13.5106,25.9604,12.2604,52
2018,07,31,1221433,-14.4402,20.7994,31.3007,90
2018,07,31,1221433,-14.4456,20.7667,112.424,100
2018,07,31,1221433,-14.447,20.7586,53.847,98
2018,07,31,1221433,-15.1664,16.0749,8.63904,71
2018,07,31,1221433,-15.2006,15.8313,33.5458,93
2018,07,31,1221433,-15.2028,15.8154,71.2778,100
2018,07,31,1221433,-15.1936,15.8303,13.764,65
2018,07,31,1221433,-15.1947,15.8223,8.85214,36
2018,07,31,1221433,-14.4377,20.7741,7.43787,20
2018,07,31,1221433,-14.439,20.766,12.4155,73
2018,07,31,1221433,-14.5445,20.1085,17.5547,83
2018,07,31,1221433,-12.5018,31.2005,32.6943,56
2018,07,31,1221433,-12.9635,28.8429,13.9392,72
2018,07,31,1221433,-13.2631,27.2973,13.1361,77
2018,07,31,1221433,-12.7494,29.8515,21.0833,74
2018,07,31,1221433,-12.9172,29.0138,14.4461,69
2018,07,31,1221433,-12.9191,29.0045,13.9894,68
2018,07,31,1221433,-13.5285,25.8287,14.541,73
2018,07,31,1221433,-15.1555,15.8896,7.37662,70
2018,07,31,1221433,-14.1819,22.0925,10.8882,76
2018,07,31,1221433,-14.4624,20.399,20.367,80
2018,07,31,1221433,-12.3397,31.6977,38.3369,78
2018,07,31,1221433,-12.917,28.8899,19.3381,75
2018,07,31,1221433,-12.9188,28.881,41.632,86
2018,07,31,1221433,-13.509,25.8249,39.7637,86
2018,07,31,1221433,-14.4567,20.3901,8.48896,53
2018,07,31,1221433,-14.4579,20.3822,10.6913,71
2018,07,31,1221433,-13.1255,27.775,21.7915,80
2018,07,31,1221433,-13.9591,23.2901,30.3721,88
2018,07,31,1221433,-14.2357,21.6827,13.4815,62
2018,07,31,1221433,-14.2372,21.6737,19.3549,82
2018,07,31,1221433,-12.997,28.3659,24.4772,81
2018,07,31,1221433,-14.4427,20.3876,71.301,100
2018,07,31,1221433,-13.0958,27.8082,12.9229,71
2018,07,31,1221433,-13.6249,25.0433,26.7062,84
2018,07,31,1221433,-13.9967,22.981,34.9658,92
2018,07,31,1221433,-14.4358,20.3864,11.4209,77
2018,07,31,1221433,-14.4371,20.3786,26.047,89
2018,07,31,1221433,-12.9386,28.5371,13.7134,75
2018,07,31,1221433,-14.3452,20.8934,9.31765,72
2018,07,31,1221433,-13.3281,26.506,10.2032,73
2018,07,31,1221433,-12.9135,28.5408,15.592,76
2018,07,31,1221433,-13.2071,27.0717,48.1806,93
2018,07,31,1221433,-13.577,25.0947,37.5361,87
2018,07,31,1221433,-13.6707,24.5936,39.5702,89
2018,07,31,1221433,-13.5678,25.0931,15.1202,56
2018,07,31,1221433,-13.8284,23.6865,9.78465,53
2018,07,31,1221433,-13.6734,24.5947,19.9247,61
2018,07,31,1221433,-15.0574,15.9714,16.3488,83
2018,07,31,1221433,-13.2099,27.0699,24.622,57
2018,07,31,1221433,-13.5743,25.0955,56.1903,92
2018,07,31,1221433,-13.5761,25.0857,22.2098,80
2018,07,31,1221433,-13.6645,24.593,22.3574,83
2018,07,31,1221433,-13.8246,23.6853,9.92047,70
2018,07,31,1221433,-14.9926,16.3704,11.0639,78
2018,07,31,1221433,-15.0259,16.1412,13.2465,80
2018,07,31,1221433,-13.1993,27.0678,15.1513,78
2018,07,31,1221433,-13.6441,24.6554,10.7288,69
2018,07,31,1221433,-13.6765,24.4743,10.2658,69
2018,07,31,1221433,-15.0068,16.2246,7.42797,50
2018,07,31,1221433,-15.0235,16.1092,6.01408,62
2018,07,31,1221433,-13.1043,27.5071,33.8238,87
2018,07,31,1221433,-13.1057,27.4999,8.20332,51
2018,07,31,1221433,-13.5157,25.3121,33.8698,85
2018,07,31,1221433,-13.5175,25.3021,167.595,100
2018,07,31,1221433,-13.5194,25.2919,13.3864,72
2018,07,31,1221433,-13.092,27.5121,7.3665,53
2018,07,31,1221433,-13.0934,27.505,34.1225,87
2018,07,31,1221433,-13.9254,22.9595,11.6151,73
2018,07,31,1221433,-13.2497,26.6306,10.1666,73
2018,07,31,1221433,-13.2508,26.6244,14.0178,78
2018,07,31,1221433,-13.6531,24.4514,17.2338,78
2018,07,31,1221433,-14.7784,17.6349,24.9182,90
2018,07,31,1221433,-14.9992,16.0819,22.6309,87
2018,07,31,1221433,-12.9611,28.0053,7.27187,45
2018,07,31,1221433,-12.9627,27.9974,11.2418,57
2018,07,31,1221433,-14.2679,20.7956,12.6752,77
2018,07,31,1221433,-14.9923,16.0809,8.0747,71
2018,07,31,1221433,-12.9483,28.0108,92.4797,99
2018,07,31,1221433,-12.9499,28.0028,55.5285,93
2018,07,31,1221433,-12.9514,27.9949,24.7597,73
2018,07,31,1221433,-13.6297,24.4288,26.1486,84
2018,07,31,1221433,-14.7563,17.6461,5.62853,69
2018,07,31,1221433,-12.9402,27.9924,26.9859,84
2018,07,31,1221433,-13.0258,27.5597,9.5713,66
2018,07,31,1221433,-13.0273,27.5521,13.334,72
2018,07,31,1221433,-13.6209,24.4273,11.7071,72
2018,07,31,1221433,-12.4035,30.5505,22.6858,74
2018,07,31,1221433,-13.6218,24.3724,17.1541,79
2018,07,31,1221433,-13.1025,27.0557,10.0566,71
2018,07,31,1221433,-14.7417,17.6072,6.46874,70
2018,07,31,1221433,-12.9929,27.5532,23.2276,62
2018,07,31,1221433,-12.9944,27.5458,16.5171,58
2018,07,31,1221433,-13.6123,24.3251,14.3461,75
2018,07,31,1221433,-14.1604,21.1487,15.5761,80
2018,07,31,1221433,-14.8521,16.6868,50.3722,99
2018,07,31,1221433,-13.4331,25.3317,13.9488,55
2018,07,31,1221433,-13.6125,24.327,10.3632,52
2018,07,31,1221433,-14.5025,18.9553,8.4816,72
2018,07,31,1221433,-13.1045,27.0562,10.5951,54
2018,07,31,1221433,-14.0407,21.7828,35.3217,89
2018,07,31,1221433,-12.9986,27.5551,15.4214,77
2018,07,31,1221433,-13.0,27.5477,18.3822,79
2018,07,31,1221433,-14.6754,17.736,5.44838,72
2018,07,31,1221433,-12.3924,30.5545,21.5662,72
2018,07,31,1221433,-12.3948,30.5427,22.3897,73
2018,07,31,1221433,-13.5075,24.7089,9.38808,69
2018,07,31,1221433,-13.0019,27.3607,10.7417,72
2018,07,31,1221433,-13.0033,27.3536,42.8896,91
2018,07,31,1221433,-13.1773,26.4416,6.89834,66
2018,07,31,1221433,-13.1785,26.4355,25.9809,87
2018,07,31,1221433,-13.5333,24.5149,11.9684,74
2018,07,31,1221433,-13.5349,24.5059,30.5933,87
2018,07,31,1221433,-13.7484,23.3055,22.326,83
2018,07,31,1221433,-13.751,23.2905,8.29052,64
2018,07,31,1221433,-13.7523,23.283,11.385,71
2018,07,31,1221433,-14.6726,17.6184,35.3271,95
2018,07,31,1221433,-13.5438,24.4057,15.0108,77
2018,07,31,1221433,-12.916,27.6854,17.9009,78
2018,07,31,1221433,-12.9175,27.6781,10.6396,70
2018,07,31,1221433,-12.9407,27.5592,9.19023,67
2018,07,31,1221433,-13.2736,25.8206,14.4701,71
